"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"EYESW","Second Sight Medical Products, Inc.","0.17","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/eyesw",
"SECO","Secoo Holding Limited","7.98","$400.95M","2017","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/seco",
"SCWX","SecureWorks Corp.","13.77","$1.12B","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/scwx",
"SNFCA","Security National Financial Corporation","5","$87.55M","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/snfca",
"SEEL","Seelos Therapeutics, Inc.","2.2","$46.81M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/seel",
"SEIC","SEI Investments Company","55.12","$8.41B","1981","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/seic",
"JBN","Select Asset Inc.","6.5","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/jbn",
"JBR","Select Asset Inc.","6.2603","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/jbr",
"SLCT","Select Bancorp, Inc.","11.35","$219.36M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/slct",
"WTTR","Select Energy Services, Inc.","12.34","$1.31B","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/wttr",
"SIC","Select Interior Concepts, Inc.","11.1","$286.62M","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/sic",
"SEM","Select Medical Holdings Corporation","15.37","$2.08B","2009","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/sem",
"SELB","Selecta Biosciences, Inc.","2.09","$93.61M","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/selb",
"SIGI","Selective Insurance Group, Inc.","77.99","$4.62B","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/sigi",
"SLS","SELLAS Life Sciences Group, Inc. ","0.1413","$7.28M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sls",
"SEMG","Semgroup Corporation","11.82","$940.23M","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/semg",
"LEDS","SemiLEDS Corporation","3.13","$11.23M","2010","Technology","Semiconductors","https://www.nasdaq.com/symbol/leds",
"SRE","Sempra Energy","140.32","$38.51B","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/sre",
"SRE^A","Sempra Energy","114.76","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/sre^a",
"SRE^B","Sempra Energy","114.66","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sre^b",
"SMTC","Semtech Corporation","46.51","$3.1B","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/smtc",
"SENEA","Seneca Foods Corp.","25.76","$244.2M","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/senea",
"SENEB","Seneca Foods Corp.","26.3","$249.32M","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/seneb",
"SNES","SenesTech, Inc.","1.56","$38.99M","2016","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/snes",
"SNH","Senior Housing Properties Trust","8.18","$1.94B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/snh",
"SNHNI","Senior Housing Properties Trust","22.05","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/snhni",
"SNHNL","Senior Housing Properties Trust","24.48","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/snhnl",
"AIHS","Senmiao Technology Limited","2.8","$72.46M","2018","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/aihs",
"ST","Sensata Technologies Holding plc","48.44","$7.83B","2010","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/st",
"SENS","Senseonics Holdings, Inc.","2.04","$361.1M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sens",
"SXT","Sensient Technologies Corporation","74.95","$3.17B","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/sxt",
"SRTS","Sensus Healthcare, Inc.","5.49","$90.69M","2016","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/srts",
"SRTSW","Sensus Healthcare, Inc.","0.4789","n/a","2016","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/srtsw",
"STNL","Sentinel Energy Services Inc.","10.15","$437.72M","2017","Finance","Business Services","https://www.nasdaq.com/symbol/stnl",
"STNLU","Sentinel Energy Services Inc.","10.26","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/stnlu",
"STNLW","Sentinel Energy Services Inc.","0.7","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/stnlw",
"SQNS","Sequans Communications S.A.","0.9","$85.31M","2011","Technology","Semiconductors","https://www.nasdaq.com/symbol/sqns",
"SQBG","Sequential Brands Group, Inc.","0.5373","$34.74M","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/sqbg",
"MCRB","Seres Therapeutics, Inc.","2.67","$109.72M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/mcrb",
"SRG","Seritage Growth Properties","43.35","$1.55B","2015","Finance","Real Estate","https://www.nasdaq.com/symbol/srg",
"SRG^A","Seritage Growth Properties","24.5194","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/srg^a",
"SCI","Service Corporation International","46.7","$8.51B","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/sci",
"SERV","ServiceMaster Global Holdings, Inc.","53.57","$7.28B","2014","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/serv",
"NOW","ServiceNow, Inc.","288.8","$53.58B","2012","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/now",
"SREV","ServiceSource International, Inc.","1.01","$94.24M","2011","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/srev",
"SFBS","ServisFirst Bancshares, Inc.","33.21","$1.78B","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/sfbs",
"SVT","Servotronics, Inc.","10.211","$26.35M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/svt",
"SESN","Sesen Bio, Inc.","1.4","$113.07M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sesn",
"SVBI","Severn Bancorp Inc","8.66","$110.63M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/svbi",
"SGBX","SG Blocks, Inc.","0.8","$4.09M","2017","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/sgbx",
"SGOC","SGOCO Group, Ltd","1.1032","$88.29M","2010","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/sgoc",
"SHAK","Shake Shack, Inc.","67.32","$2.5B","2015","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/shak",
"SMED","Sharps Compliance Corp.","3.52","$56.82M","n/a","Basic Industries","Environmental Services","https://www.nasdaq.com/symbol/smed",
"SHSP","SharpSpring, Inc.","13.23","$144.58M","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/shsp",
"SJR","Shaw Communications Inc.","20.36","$10B","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/sjr",
"SHLX","Shell Midstream Partners, L.P.","20.03","$4.67B","2014","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/shlx",
"SHEN","Shenandoah Telecommunications Co","40.33","$2.01B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/shen",
"SHW","Sherwin-Williams Company (The)","471.66","$43.54B","n/a","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/shw",
"PIXY","ShiftPixy, Inc.","0.4944","$16.74M","2017","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/pixy",
"SHLO","Shiloh Industries, Inc.","5.06","$120.23M","1993","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/shlo",
"TYHT","Shineco, Inc.","0.6603","$15.1M","2016","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/tyht",
"SHG","Shinhan Financial Group Co Ltd","39.1","$18.36B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/shg",
"SFL","Ship Finance International Limited","12.34","$1.47B","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/sfl",
"SWAV","ShockWave Medical, Inc.","59.9","$1.68B","2019","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/swav",
"SCVL","Shoe Carnival, Inc.","27.43","$402.97M","1993","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/scvl",
"SHOP","Shopify Inc.","328.01","$32.8B","2015","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/shop",
"SHBI","Shore Bancshares Inc","15.85","$202.55M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/shbi",
"SSTI","ShotSpotter, Inc.","44.08","$499.03M","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ssti",
"SFLY","Shutterfly, Inc.","50.54","$1.73B","2006","Miscellaneous","Other Consumer Services","https://www.nasdaq.com/symbol/sfly",
"SSTK","Shutterstock, Inc.","39.84","$1.4B","2012","Technology","EDP Services","https://www.nasdaq.com/symbol/sstk",
"SBGL","Sibanye Gold Limited","4.44","$2.96B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/sbgl",
"SIBN","SI-BONE, Inc.","18.17","$446.32M","2018","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/sibn",
"SIEB","Siebert Financial Corp.","8.84","$240.07M","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/sieb",
"SNNA","Sienna Biopharmaceuticals, Inc.","1.11","$33.9M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/snna",
"SIEN","Sientra, Inc.","6.9","$339.59M","2014","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/sien",
"BSRR","Sierra Bancorp","25.47","$390.42M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bsrr",
"SMTS","Sierra Metals Inc.","1.36","$222.01M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/smts",
"SRRA","Sierra Oncology, Inc.","0.648","$48.4M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/srra",
"SWIR","Sierra Wireless, Inc.","11.99","$433.44M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/swir",
"SIF","SIFCO Industries, Inc.","2.8542","$16.48M","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/sif",
"SIFY","Sify Technologies Limited","1.3833","$247.17M","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/sify",
"SIGA","SIGA Technologies Inc.","5.29","$428.18M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/siga",
"SGLB","Sigma Labs, Inc.","1.32","$14.44M","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/sglb",
"SGLBW","Sigma Labs, Inc.","0.4","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/sglbw",
"SGMA","SigmaTron International, Inc.","2.76","$11.67M","1994","Technology","Electrical Products","https://www.nasdaq.com/symbol/sgma",
"SBNY","Signature Bank","118.24","$6.51B","2004","Finance","Major Banks","https://www.nasdaq.com/symbol/sbny",
"SIG","Signet Jewelers Limited","17.49","$912.82M","n/a","Consumer Services","Consumer Specialties","https://www.nasdaq.com/symbol/sig",
"SLGN","Silgan Holdings Inc.","29.77","$3.31B","1997","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/slgn",
"SILC","Silicom Ltd","30.4","$231.04M","n/a","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/silc",
"SLAB","Silicon Laboratories, Inc.","99.04","$4.29B","2000","Technology","Semiconductors","https://www.nasdaq.com/symbol/slab",
"SIMO","Silicon Motion Technology Corporation","42.71","$1.54B","2005","Technology","Semiconductors","https://www.nasdaq.com/symbol/simo",
"SILK","Silk Road Medical, Inc.","48.65","$1.49B","2019","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/silk",
"SBOW","SilverBow Resorces, Inc.","14.04","$164.87M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/sbow",
"SVM","Silvercorp Metals Inc.","2.49","$423.3M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/svm",
"SAMG","Silvercrest Asset Management Group Inc.","13.37","$179.88M","2013","Finance","Investment Managers","https://www.nasdaq.com/symbol/samg",
"SILV","SilverCrest Metals Inc.","3.975","$341.03M","2018","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/silv",
"SSNT","SilverSun Technologies, Inc.","2.4","$10.8M","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ssnt",
"SFNC","Simmons First National Corporation","22.4","$2.15B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sfnc",
"SPG","Simon Property Group, Inc.","164.85","$50.94B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/spg",
"SPG^J","Simon Property Group, Inc.","69.0828","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/spg^j",
"SSD","Simpson Manufacturing Company, Inc.","65.36","$2.92B","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ssd",
"SLP","Simulations Plus, Inc.","28.41","$497.61M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/slp",
"SINA","Sina Corporation","43.04","$2.99B","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/sina",
"SBGI","Sinclair Broadcast Group, Inc.","53.57","$4.89B","1995","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/sbgi",
"SINO","Sino-Global Shipping America, Ltd.","0.73","$11.38M","n/a","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/sino",
"SHI","SINOPEC Shangai Petrochemical Company, Ltd.","44.6","$4.83B","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/shi",
"SVA","Sinovac Biotech, Ltd.","6.47","$460.25M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sva",
"SINT","SiNtx Technologies, Inc.","0.0929","$2.02M","2014","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/sint",
"SG","Sirius International Insurance Group, Ltd.","12.35","$1.42B","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/sg",
"SIRI","Sirius XM Holdings Inc.","5.74","$26.45B","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/siri",
"SITC","SITE Centers Corp.","13.75","$2.48B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/sitc",
"SITC^A","SITE Centers Corp.","25.7125","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sitc^a",
"SITC^J","SITE Centers Corp.","25.36","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sitc^j",
"SITC^K","SITE Centers Corp.","25.76","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sitc^k",
"SITE","SiteOne Landscape Supply, Inc.","68.06","$2.79B","2016","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/site",
"SITO","SITO Mobile, Ltd.","0.7002","$17.95M","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/sito",
"SIX","Six Flags Entertainment Corporation New","50.86","$4.29B","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/six",
"SJW","SJW Group","61.25","$1.74B","n/a","Public Utilities","Water Supply","https://www.nasdaq.com/symbol/sjw",
"SKM","SK Telecom Co., Ltd.","24.82","$16.07B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/skm",
"SKX","Skechers U.S.A., Inc.","31.58","$4.97B","1999","Consumer Non-Durables","Shoe Manufacturing","https://www.nasdaq.com/symbol/skx",
"SKYS","Sky Solar Holdings, Ltd.","0.5701","$29.9M","2014","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/skys",
"SKY","Skyline Champion Corporation","27.92","$1.58B","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/sky",
"SKYW","SkyWest, Inc.","59.44","$3.03B","1986","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/skyw",
"SWKS","Skyworks Solutions, Inc.","75.84","$13.1B","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/swks",
"SLG","SL Green Realty Corp","86.06","$7.26B","1997","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/slg",
"SLG^I","SL Green Realty Corp","26.04","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/slg^i",
"SNBR","Sleep Number Corporation","39.5","$1.19B","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/snbr",
"SLM","SLM Corporation","9.26","$4B","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/slm",
"SLMBP","SLM Corporation","60.79","$243.16M","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/slmbp",
"SM","SM Energy Company","12.16","$1.36B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/sm",
"SGH","SMART Global Holdings, Inc.","19.39","$444.56M","2017","Technology","Semiconductors","https://www.nasdaq.com/symbol/sgh",
"SND","Smart Sand, Inc.","2.89","$118.4M","2016","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/snd",
"SMBK","SmartFinancial, Inc.","21.29","$297.03M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/smbk",
"SMAR","Smartsheet Inc.","48.73","$5.19B","2018","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/smar",
"SNN","Smith & Nephew SNATS, Inc.","43.93","$19.21B","n/a","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/snn",
"SMSI","Smith Micro Software, Inc.","3.09","$99.09M","1995","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/smsi",
"SMTX","SMTC Corporation","3.32","$77.53M","2000","Technology","Electrical Products","https://www.nasdaq.com/symbol/smtx",
"SNAP","Snap Inc.","14.84","$19.89B","2017","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/snap",
"SNA","Snap-On Incorporated","167.99","$9.31B","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sna",
"IPOA","Social Capital Hedosophia Holdings Corp.","10.3804","$895.31M","2017","Finance","Business Services","https://www.nasdaq.com/symbol/ipoa",
"IPOA.U","Social Capital Hedosophia Holdings Corp.","n/a","n/a","2017","n/a","n/a","https://www.nasdaq.com/symbol/ipoa.u",
"IPOA.WS","Social Capital Hedosophia Holdings Corp.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ipoa.ws",
"SRAX","Social Reality, Inc.","4.64","$57.29M","n/a","Technology","Advertising","https://www.nasdaq.com/symbol/srax",
"SQM","Sociedad Quimica y Minera S.A.","31.53","$8.3B","1993","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/sqm",
"SCKT","Socket Mobile, Inc.","2.3386","$14.03M","n/a","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/sckt",
"GIGE","SoFi Gig Economy ETF","20.0004","$5M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gige",
"SOGO","Sogou Inc.","4.27","$1.67B","2017","Technology","EDP Services","https://www.nasdaq.com/symbol/sogo",
"SOHU","Sohu.com Limited ","14.39","$564.5M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/sohu",
"SLRC","Solar Capital Ltd.","20.41","$862.54M","2010","n/a","n/a","https://www.nasdaq.com/symbol/slrc",
"SUNS","Solar Senior Capital Ltd.","16.06","$257.66M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/suns",
"SEDG","SolarEdge Technologies, Inc.","59.68","$2.84B","2015","Technology","Semiconductors","https://www.nasdaq.com/symbol/sedg",
"SOI","Solaris Oilfield Infrastructure, Inc.","15.81","$752.36M","2017","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/soi",
"SWI","SolarWinds Corporation","18.87","$5.85B","2018","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/swi",
